ff7234c4-0cc7-4d56-9cec-02270b0bd9ef;Arsita;64031;TE;Teramo;Abruzzo;Italia;42.5021621;13.7828321;True
9e3d5a33-ed08-40e0-87ad-02274a7718a3;Celesia;16040;GE;Genova;Liguria;Italia;44.3955855;9.3478316;True
6935897d-af88-43fe-9578-022876140915;Mestriago;38020;TN;Trento;Trentino-Alto Adige;Italia;46.3220056;10.8395473;True
9d9b3639-b756-4046-85ef-022c78319942;San Vito Di Narni;05030;TR;Terni;Umbria;Italia;NULL;NULL;True
886b8ceb-b3b7-4ec5-8655-022f91c3030c;Roccavaldina;98040;ME;Messina;Sicilia;Italia;38.1814845;15.3725556;True
8cc92b62-2cbf-4635-8f71-0232fc3cf491;Rotondi;83017;AV;Avellino;Campania;Italia;41.0311909;14.5967236;True
1f898861-5fd0-4052-ae09-023517f9263e;Corigliano;81030;CE;Caserta;Campania;Italia;41.2826185;13.9161738;True
c3bf641e-f573-4596-9a86-023c7b54c65c;Piano Di Setta;40030;BO;Bologna;Emilia-Romagna;Italia;NULL;NULL;True
cfe32ed7-189d-41bc-a11e-023e1dd83fea;Glorie;48020;RA;Ravenna;Emilia-Romagna;Italia;44.4707141;12.0794885;True
6f969568-16b9-458a-b0ff-0248ff38a7bf;Croce Valanidi;89060;RC;Reggio Calabria;Calabria;Italia;38.0586381;15.6796019;True
054fb240-1033-4486-a75f-02552792415a;Civita Castellana Stazione;01030;VT;Viterbo;Lazio;Italia;NULL;NULL;True
901c59da-36d1-4b28-9141-02583c137638;Santa Croce Di Magliano;86047;CB;Campobasso;Molise;Italia;41.7124096;14.9933783;True
a77db74f-58e5-42fa-baa2-02597bf561e4;Crescentino;13044;VC;Vercelli;Piemonte;Italia;45.190454;8.099929;True
5b595e59-21a9-4b2e-ac46-025dd9ef37d1;Piancogno;25052;BS;Brescia;Lombardia;Italia;45.919692;10.225262;True
2546c13c-e468-4772-8c09-025fb2f3a52b;Cavargna;22010;CO;Como;Lombardia;Italia;46.090086;9.111234;True
